date,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
5/19/13,0.600109111,0.803646396,0.08583691,0.668103448,0,0.636416233,0.572597137,0.199451508,0,1.903315795,0.610074253,1.540238737,0.876168224,1.313485114,0.687547746,0.903974075,2.289377289,2.487046632,0.039432177,1.567844926,1.592920354,0.926720439,0.678931231,0.32599837,0.23006135,0.885558583,0,0.100140196,0.025693731,0.090497738,1.720467231,1.561925763,1.020176831,2.230106437,0.247524753,0.17088175,0.209783542
5/26/13,0.163398693,0.522759148,0.088967972,0.670313583,0,0.522969261,0,0.333247885,0.020872469,1.681339776,0.673816077,2.818747952,0.828608809,1.740438333,0.567502987,0.107735402,2.235179786,2.819548872,0,1.523158222,0.788643533,1.047120419,1.198910082,0.527929155,0.137048881,0.960035722,0,0.389578768,0.08797654,0.090456807,1.924595342,1.737242128,0.982714307,1.95599022,0.410022779,0.428367444,0.185914261
6/2/13,0.17699115,0.382432766,0,0.717251793,0,0.388241819,0.060716454,0.217812198,0.020777062,1.342870166,0.513891119,1.818805765,0.84396099,1.566502463,0.631911532,0.067636118,2.351987024,0.358422939,0.051840332,1.336167628,1.391096979,0.887988783,0.893276916,0.269427113,0.415512465,0.760530421,0,0.121753247,0.049212598,0.047342881,1.663512606,1.523297491,0.887690925,2.144351464,0.388170056,0.143523502,0.190637577
6/9/13,0.123839009,0.427350427,0,0.730256719,0,0.381727421,0.066711141,0.173611111,0.142711519,1.203297434,0.688924218,2.550844536,0.830531936,1.178823282,0.664084117,0,2.336096458,0.312174818,0.036549708,1.479468599,1.189894051,0.574162679,0.881857087,0.245522819,0.411099692,0.845819236,0.024360536,0.06097561,0,0.117495007,1.576409496,1.182492058,0.937429833,1.879699248,0.403690888,0.390472472,0.191777538
6/16/13,0.056529113,0.598395213,0.176522507,0.573628198,0,0.363967243,0.066357001,0.191152376,0.024612355,1.299777844,0.585076191,1.276118357,0.798198936,1.56589001,0.121212121,0.8815427,2.047413793,0.855614973,0,1.750076758,0.915228807,1.097461098,0.56490237,0.396263799,0.156862745,0.614091791,0.027196084,0.090171326,0.222717149,0.091515231,2.07494281,1.312883436,0.845788641,1.170483461,0.432112804,0.229270157,0.151975684
6/23/13,0,0.39698293,0.49937578,0.578577013,0,0.283297584,0.125865324,0.153531218,0.082084958,1.060768884,0.602235697,1.114285714,0.800821355,1.453927492,0.574412533,0.06377551,1.954652072,0.439077936,0.085106383,1.7208413,0.716287761,0.773071348,0.606615543,0.318513603,0.187090739,0.604195166,0,0.100502513,0.515463918,0.036778227,1.843751013,1.017704444,0.827225332,1.750380518,0.223563604,0.192975685,0.104253545
6/30/13,0,0.228945217,0,0.522146201,0,0.370136318,0,0.183217296,0.021258503,1.188813693,0.602604111,1.196428571,1.004163605,1.864649889,1.091269841,1.23253903,2.68123138,0.336134454,0.105374078,0.110619469,1.098096633,0.682196339,0.826294528,0.129485757,0,0.542846064,0,0.028710881,0.17211704,0,1.993407628,0.858116075,0.844015738,1.270053476,0.290697674,0.747011952,0.130439938
7/7/13,0.221075903,0.246689172,0,0.423953365,0,0.230964964,0.186915888,0.086355786,0.059618442,1.012559977,0.521328975,0.288739172,0.810436845,1.261744966,0.449438202,0,1.544050863,0.378310214,0.077639752,1.216545012,0.882862999,0.345184674,0.635845807,0.328430673,0.268817204,0.61189688,0.047812575,0.036140224,0,0.011355894,1.872774582,0.872766134,0.751778504,1.441753172,0.253217979,0.29336267,0.06190034
7/14/13,0.212314225,0.285962949,0.203665988,0.466610571,0,0.224542052,0.062774639,0.158227848,0.290135397,0.932235274,0.603886669,0.89206066,0.659472422,1.617913539,0.490463215,0,2.414113278,0.490196078,0.039246468,1.24600639,1.000351,0.4815058,0.449185851,0.085959885,0.096061479,0.437613406,0,0,0.196850394,0.011265067,1.756215725,0.938416422,0.731652638,1.156069364,0.334798075,0.116369279,0.144732761
7/21/13,0.163576881,0.401090967,0,0.570178864,0,0.3279485,0,0.059364797,0.095474508,1.04764181,0.447231113,0.886474121,0.623903295,1.17671561,0.680094167,1.081916538,3.197674419,0.900900901,0,0.883280757,0.885122411,0.682593857,0.784753363,0.180505415,0.340136054,0.417275193,0,0.024539877,0.196850394,0.022155755,1.55077208,1.095571096,0.75179457,1.923076923,0.242772015,0.186776242,0.178309209
7/28/13,0.052137643,0.416287238,0.091575092,0.585106383,0,0.268397228,0,0.075557235,0.021213407,1.522198732,0.481347774,0.907354346,0.623830318,1.200761459,0.607983082,0,1.557935735,0.557880056,0.044662796,1.368491322,1.127700127,0.500762029,0.432089875,0.3740469,0.442967885,0.563115908,0,0.078781513,0,0.022224692,1.716425329,0.934849097,0.752372538,1.469723692,0.118147448,0.259547646,0.11672326
8/4/13,0.361228176,0.318120641,0.102564103,0.773709208,0,0.307167235,0.177619893,0.144040331,0.13671875,1.117786782,0.585331094,0.916466346,0.694728239,0.963801412,0.509626274,0.735059124,0,4.83736447,0.046019328,2.135991456,1.181634031,0.329649021,0.561797753,0.126511105,0.28708134,0.57027843,0,0.02394636,0.17921147,0.023140113,1.420359602,0.973179633,0.627758332,1.349765258,0.162224797,0.248447205,0.175592625
8/11/13,0.279485746,0.307495195,0.086580087,0.791116272,0,0.358171479,0,0.172532781,0.116550117,1.220654021,0.446349655,0.935925126,0.589071704,1.137915339,0.82909869,1.031746032,0,2.943018159,0.045703839,1.217814892,0.911854103,0.511228775,0.367747208,0.309815519,0,0.571366969,0,0.023100023,0.327868853,0.059017942,1.646269908,0.863339651,0.748429725,1.713947991,0.205497046,0.291181364,0.193109056
8/18/13,0.180505415,0.420382166,0.067204301,0.454138856,0,0.482570108,0.080775444,0.122324159,0.149142431,1.306331441,0.525904033,1.23342584,0.37705894,1.103565365,0.750938673,0.867678959,0,2.96010296,0.084245998,1.145287958,1.155448072,0.421860019,0.455093026,0.275482094,0,0.403463885,0,0.019331143,0.177935943,0.096376253,1.651079904,0.847399713,1.007212944,1.359223301,0.205109081,0.284900285,0.099881391
8/25/13,0.234741784,0.449848024,0.057636888,0.77354874,0,0.481036683,0.078926598,0.295857988,0.153227351,1.570828369,0.379960045,2.214411248,0.680272109,1.368801653,0.769803824,0.089153046,0,0.763358779,0,1.347213717,1.104554396,0.559310184,0.396396396,0.299834574,0,0.365539586,0,0.072280448,0.527240773,0.158419532,2.141742297,1.395390709,0.812641968,2.269503546,0.180759189,0.223285486,0.238879736
9/1/13,0.36954915,0.794537554,0.123152709,0.860215054,0,0.585656123,0,0.334651658,0.133282559,1.671127358,0.256022344,1.112429546,0.517435321,1.209176178,0.11778563,0.907323396,0,3.467799009,0.144300144,0.901885761,1.307408649,0.696926376,0.347314988,0.36459643,0.143061517,0.475081509,0.046641791,0.093266182,0.954198473,0.051114292,2.894485177,1.06429192,1.03449336,1.647220316,0.143300693,0.4,0.285068318
9/8/13,0.60851927,0.739140323,0.220872446,0.746062448,0,0.630374158,0.179425837,0.159914712,0.22292402,1.822133066,0.431388661,2.356267672,0.471311475,1.712177122,0.126903553,0.830564784,0.265251989,4.961340206,0.038240918,0.896860987,1.534892022,0.663537789,0.323589688,0.322719449,0.142450143,0.66058042,0.0850051,0.139009557,0.172413793,0.149658591,2.863011614,0.102070575,1.176793025,1.675041876,0.203139428,0.194552529,0.394206873
9/15/13,0.894454383,0.665083135,0.715137068,0.784433578,0,0.702135785,0.055035773,0.269469146,0.114613181,1.881587105,0.532183506,2.080099348,0.207756233,1.775,0.06375518,0.465296627,0,3.859407305,0.058105753,1.122956645,1.821219716,0.6299874,0.384309568,0.247441233,0.443786982,0.727149742,0.065306122,0.093703148,0.5152742,0.168020162,3.05223167,0.218715826,1.298212323,2.224824356,0.210647262,0.484261501,0.346605048
9/22/13,0.517241379,1.55075188,0,0.947648214,0,0.695062757,0.164654226,0.284495021,0.220628792,1.994980781,0.495255378,2.278481013,0.28125799,1.187609003,0.125904942,1.668552036,0,4.704301075,0.080224629,0.911906401,2.470406588,0.228223659,0.266016404,0.723643169,0.436137072,0.607760636,0.031771247,0.094822682,0.60132291,0.255924171,3.293821462,1.033541342,1.289068826,3.541912633,0.309437855,0.434887654,0.597693409
9/29/13,0.623800384,1.517643541,1.179624665,0.792311137,0.496360026,1.006915923,0.563100364,0.333611343,0.242983239,2.026935111,0.621216443,0.544568644,0.823958168,1.100495828,0.259571707,0.35698349,0.076569678,0.469483568,0.076060088,1.516144127,1.845577746,0.584908086,0.582588547,0.478911107,0.090443172,0.754363747,0.093167702,0.272532607,0.67215594,0.29296875,2.236601491,1.164686699,1.283942293,1.771155468,0.56988175,0.704887218,0.406584038
10/6/13,0.838926175,1.627715971,1.5835141,1.00147985,0.037821483,0.97146858,0.553385417,0.600428878,0.168366365,2.238875298,0.702242846,0.985783958,0.554468363,1.148399381,0.660264106,0.867367454,0.048590865,0.76,0.073678394,1.495280261,1.819316864,0.777234549,0.552561566,0.646813098,0.151668352,0.826734979,0.11814346,0.334804444,0.938385269,0.245375613,2.396460885,1.291914647,1.289988107,1.845130067,0.469106018,1.060820368,0.543219936
10/13/13,0.655430712,1.529980178,1.67325122,1.059463252,0.758725341,1.017221124,0.822763113,0.572597137,0.284355543,2.300269664,0.838234776,0.930274567,0.82616179,1.273059468,0.510855683,0.746313572,0.048496605,0.796979866,0.036683786,1.752272478,1.700269442,0.714733542,0.573781558,0.525323276,0.44356826,0.711153254,0.109150446,0.365519342,0.586353945,0.323485012,2.65115485,1.313600643,1.445273486,1.465201465,0.46250876,0.492459218,0.441167202
10/20/13,0.640732265,2.931742366,1.381064874,0.840392858,1.432469304,1.197398952,0.312391531,0.927118208,0.386549926,2.62846932,0.714331271,0.838383,0.631412786,1.074413052,1.127819549,0.734639359,0.145419292,0.947672023,0.12295082,1.735159817,1.837913531,0.745461104,0.753849102,0.541415147,0.321267938,0.794165316,0.178226645,0.572246066,0.587293113,0.260768785,2.458175329,1.495436007,1.515641063,1.568291988,0.654888821,0.945353931,0.654413812
10/27/13,0.457665904,2.826765137,2.378230048,1.041559245,1.114413076,1.441035744,0.531537916,0.990375227,0.538913434,2.655347397,0.752864157,0.684679379,0.314280102,1.150280417,1.327885598,0.821066213,0.739523418,0.472305711,0.14479638,1.661373076,1.948998179,0.804816979,0.719563122,0.565865531,0.459558824,0.82927395,0.337941628,0.558743582,0.709477897,0.294748124,2.547973928,1.271999098,1.635268524,1.312116136,0.587889477,0.988609499,0.560891818
11/3/13,0.563258232,3.203463203,1.966041108,1.143756558,1.229966455,1.574513795,0.390117035,1.124456938,0.564254479,3.020906592,0.792602378,0.72249115,0.329074719,1.350710901,0.953187884,0.89158566,0.234925607,0.690406977,0.273684211,1.606329417,2.030647739,1.00332563,0.850486873,0.684692238,0.307613433,0.773812838,0.152485514,0.450721154,0.889712697,0.370058873,2.984333491,1.26299534,1.560309078,1.863905325,0.398690019,1.098418278,0.69367188
11/10/13,0.429184549,3.307405713,1.761034329,1.071925075,1.282051282,1.663750323,0.870686875,0.736095965,0.464581637,3.041970374,0.858244,1.026342799,0.698272694,1.478699683,0.463714352,0.990507635,0.069492703,0.953107129,0.191082803,1.563502245,2.342495513,0.930760499,0.80981748,0.712130356,0.484913793,0.887462236,0.111803226,0.322778973,1.108609042,0.492740871,3.57320852,1.163906516,1.576249466,1.879491432,0.437339768,0.802139037,0.897041103
11/17/13,0.439882698,3.769572782,2.062089282,1.317306684,0.840597758,1.994409203,0.996677741,1.292875989,0.304365602,2.839470564,0.808616619,0.886031967,0.418493424,1.47109607,0.376189422,0.870010235,0.257234727,0.679456435,0.21606757,1.992834752,2.416254805,1.048799044,0.915243313,0.683909475,0.496688742,0.725484169,0.266469282,1.003296546,0.87990875,0.869565217,4.241383013,1.802611408,1.723392082,1.899109792,0.334935197,1.110104214,0.647492847
11/24/13,0.321543408,3.86407767,2.900232019,1.385501024,1.128962223,2.733494205,0.942549372,1.196808511,0.156519017,3.940110323,1.048821236,1.314391928,1.230861603,2.418707346,1.08668183,1.459339775,0.65828845,0.900423729,0.157678966,2.302526383,2.356113,1.543628957,0.990182093,0.977229602,0.324675325,1.019184652,0.238492726,1.025029797,1.379778331,1.149425287,5.075030592,1.847161813,1.916547318,1.794526694,0.858585859,1.118729701,1.154474867
12/1/13,0.589180504,5.90269047,2.797392721,1.357368572,1.299936588,2.754895748,0.575153374,1.338235294,0.601551369,4.191485274,0.840584469,1.10348423,0.788412175,2.142757757,1.171058135,1.231081997,0.349162011,0.712945591,0.107851596,1.995253582,2.315545732,1.395759717,0.958767457,0.776098901,0.746714456,1.017495967,0.348818773,1.806263656,1.169383416,1.74568538,5.624012638,2.79970849,1.985557093,2.436901654,0.625285954,1.028517999,1.003682576
12/8/13,1.38121547,6.341898114,1.838610827,1.348712091,1.089015152,2.715045355,1.051401869,1.700015044,0.486114454,5.181787292,1.243867044,1.139075721,0.913242009,1.881000588,0.904621436,1.47999405,1.224682054,0.899742931,0.17211704,1.323840249,2.680166766,1.643178762,1.037443358,0.81769437,0.898203593,1.207320824,0.228832952,1.551640537,1.067125645,1.72206648,6.561415032,2.667353244,2.180438776,1.880456682,0.74015748,1.690476191,0.923956882
12/15/13,3.229166667,7.011476183,3.545301069,1.813992612,1.78201409,4.047049442,2.845360825,2.768782383,0.744743654,4.190615212,1.310601636,0.868809731,1.008645533,2.449168207,2.013710369,2.093287827,2.106567534,1.179245283,0.101807076,1.959489212,3.68157286,2.485533205,1.355146749,0.948991696,1.761517615,1.837243097,0.176678445,2.697221659,1.510892481,3.192211909,10.01388407,2.749277817,2.613544932,3.07293595,0.871776244,1.310541311,1.234478251
12/22/13,5.308831036,7.460474308,7.823129252,1.909774436,3.232323232,5.373864108,6.892230576,5.974025974,1.563780388,8.66634294,1.877726846,2.896081772,1.110670369,3.356321839,3.518518519,4.545454546,3.819918145,1.568627451,0.512163892,2.32844647,5.35540409,4.120225423,2.994565846,1.904562579,4.267033723,3.102336825,0.418410042,2.868852459,2.219927723,7.300065374,11.04486786,5.398443495,3.429500203,4.664445502,2.243730752,3.021582734,1.945562584
12/29/13,3.927492447,6.913664756,8.090349076,2.116640396,1.84013801,3.580210118,8.421423538,5.343102216,1.926354387,8.012884044,1.938053623,3.028075849,1.122625216,3.563174114,3.347390617,3.917857481,2.717692734,1.877682403,0.384212365,3.743589744,6.539009982,3.688219461,2.973035262,2.310294828,5.002748763,3.2451396,0.774150118,2.626211117,2.194925493,6.562443192,9.175667688,3.572595578,3.883643982,4.386353567,2.401894452,2.050230651,3.021418682
1/5/14,3.409600718,5.124250214,6.71368861,1.988862371,2.023673158,2.283672518,6.520517144,4.565582532,1.746936143,7.075129942,1.332032695,1.781908091,1.125814734,3.152222058,2.512678654,2.475853625,2.663438257,1.777953378,0.82688717,3.198551599,5.862099409,3.22083526,1.996982975,1.837985024,3.47976308,2.836134454,1.105845182,2.165391077,2.277072832,5.684278909,7.027375631,3.292724693,4.062237836,4.192439863,2.573454914,2.113459399,3.484681203
1/12/14,2.493506494,4.421171013,6.18,2.816901408,2.409638554,2.001193805,4.178019982,5.704947259,1.601578633,6.038967035,1.82442799,2.257004497,1.281588448,2.447613,3.109303994,3.210063984,2.569169961,1.97793838,0.97727828,3.253424658,5.237576469,2.638522427,2.808462835,1.693759236,3.301384452,2.718935151,1.666336044,1.14887506,1.720714758,5.089261924,5.471731216,3.127889898,4.648301048,3.018500487,2.150340011,2.145454546,4.144755051
1/19/14,1.850972947,4.905885359,6.455266138,3.209930953,3.708281829,1.84771971,2.904989747,5.281424476,1.368745996,4.903347478,1.742023879,2.076970067,1.802478408,2.565304756,3.26496442,3.139974779,2.42768595,2.492331288,1.087449026,2.56232687,4.580284115,2.095383608,2.917249269,1.833460657,2.36039148,3.077440511,0.939136717,1.408673631,1.909633419,4.223682793,4.97024171,3.058510638,4.370126059,5.332552007,2.370340357,2.620353443,4.548932914
1/26/14,1.866666667,4.191724262,7.054945055,2.922863503,2.482136141,1.882595263,2.597819115,4.666369446,1.086305364,4.266578963,1.582309908,2.008465433,1.98019802,2.400275103,2.534562212,2.900972054,1.29291128,2.048417132,0.574204947,3.571871512,4.580797836,2.259617929,3.137983818,1.715736737,1.44202472,2.83049212,1.093822215,1.625549818,2.258403361,3.239364429,4.692540815,2.523201856,3.69422768,4.6277666,1.720159429,1.561737433,2.786743289
2/2/14,1.609756098,3.621146835,5.306122449,2.642007926,2.985074627,1.331987107,2.096219931,2.989638186,1.059972106,3.617630886,1.998021008,2.289332684,1.972504483,2.339854239,2.157258065,1.769098219,1.896392229,1.994415636,0.83081571,3.418174169,3.459477018,1.895350721,3.653594364,1.217824523,1.293103448,2.516647929,1.44172312,0.886172651,1.971388695,3.127922685,4.152330127,2.474167623,3.285515256,3.848448687,1.641068799,2.477558348,2.103622906
2/9/14,1.715176715,3.063807113,4.129168872,2.372060159,2.270703473,1.337945438,1.229508197,2.263610315,0.777628234,2.962064784,1.651545223,1.956544125,1.825789274,2.383571691,2.137958854,2.067183463,0.729927007,1.210464662,0.363541937,3.345811886,4.351265823,1.479478206,2.900142101,1.295401017,0.794378246,1.97178826,1.063655703,0.951451574,1.994198695,2.310485202,4.021818182,2.48032843,3.134986143,3.480422623,1.434511435,1.87170325,2.195945946
2/16/14,0.664084117,1.964975746,2.909455731,2.050590698,1.726121979,0.82943616,1.607937051,2.191035372,0.829515312,2.763177654,1.457112194,1.37195122,1.860744298,2.539168017,2.656421515,1.435800871,1.759530792,0.808080808,0.516917293,2.570668768,3.131524008,1.021406063,1.888785337,0.976909414,0.880431696,1.789171507,0.723327306,0.578667501,1.830364439,1.503525508,3.863415954,2.738903237,2.683391344,2.763636364,1.517210145,2.243643012,1.785962474
2/23/14,0.842459983,2.172430589,2.247778359,2.040099723,1.862630966,0.902046953,1.407099456,2.098728939,0.447359277,2.70048516,1.246899511,1.400805463,1.401384083,1.9093703,1.966686735,1.432140898,0.569981001,0.574712644,0.374963946,2.729779412,2.351959967,1.07606679,1.54231404,1.126658186,0.473273942,1.695031567,0.443560722,0.207138305,1.529605263,1.38576779,3.974781352,2.046906083,2.448372519,3.466906799,0.580190634,2.447752648,1.444498983
3/2/14,0.942587832,1.998628392,2.303988996,1.735948934,1.955867603,0.814624448,2.004935225,1.446603319,0.322959483,2.829522097,1.302398406,1.224274406,1.52854512,2.252152793,2.272253492,1.31200449,0.882552614,0.972689862,0.294827124,2.75766293,2.050693134,0.972375691,1.782273603,0.995670996,0.508044031,1.468226658,0.49543273,0.288970942,2.002931119,1.639702667,3.78548128,2.549255527,2.266531985,2.783635597,0.724637681,2.170658683,1.242094033
3/9/14,0.452147702,1.75817064,1.693889897,1.500554182,1.180173092,0.629599024,0.818062827,1.864904552,0.176417298,2.133237993,1.277171924,0.858778626,1.218487395,2.096201866,1.888375997,1.153264933,0.712694878,1.09392682,0.492914356,2.670349908,2.094758608,1.028162718,1.904696418,0.796262174,0.44603033,1.592700124,0.642957605,0.445995734,1.076233184,1.039133319,3.662993521,2.107664729,1.894971347,2.986512524,0.65596019,1.95062481,0.838142347
3/16/14,0.740095777,1.443367122,1.162147205,1.485809683,1.290054099,0.667277247,0.902302427,1.214351426,0.14130088,2.41191339,1.508660149,1.079954528,1.021355618,2.026632023,2.066388217,1.072526323,0.501432665,0.747663551,0.254865616,2.773859897,2.06013363,0.94753871,2.197945116,0.715974777,0.720242608,1.547250655,0.83497053,0.290846878,0.899718838,1.145920942,3.397058824,2.185879964,1.924246314,2.891791045,0.856007337,2.292899408,0.799777453
3/23/14,0.922330097,1.400186692,0.817661488,1.236012009,1.511042232,0.637701472,0.451059991,0.657424611,0.188472496,2.224508621,1.379524946,1.015662079,1.152683296,1.715575621,1.791401274,0.901358385,0.652376514,0.444279896,0.124750499,3.275214334,2.068137753,0.854942815,2.737894553,0.718586133,0.59473237,1.754385965,0.702270129,0.326051516,0.990268055,1.221013749,3.348851179,1.888017311,1.956553864,2.693310165,0.735294118,1.907968575,0.530325665
3/30/14,0.868372943,0.983606557,0.786163522,1.313520641,1.725521669,0.583182009,1.774193548,0.862865948,0.246085011,2.271638072,1.68397322,1.444239331,1.233431517,1.659359191,2.116755793,0.875,0.410396717,0.652841782,0.294184205,2.90237467,1.908782234,0.737704918,3.066053456,0.717110113,0.497842682,1.908913272,1.19367353,0.306946688,0.845705694,0.406297613,3.216867773,2.006798991,1.891312926,3.49025974,0.648570742,1.501083256,0.666360294
4/6/14,0.656234225,0.993454885,0.945626478,1.461784075,1.482091396,0.357891693,1.303275801,0.557103064,0.140947752,2.211339579,1.89627678,1.320539616,1.231617647,1.389095231,1.335055986,0.951747088,0.551977921,0.678989061,0.416156671,3.348447855,2.11103878,0.817783921,3.097755519,0.750173359,0.503554502,1.530937699,1.679132957,0.332005312,0.925401322,0.411798506,3.35917959,1.867807784,1.872985942,3.264094956,0.548902196,1.941605839,0.679700626
4/13/14,0.848256362,1.365795724,0.672202452,1.580201293,0.274977085,0.361293841,1.917808219,0.594380404,0.140517492,2.174048271,1.540117272,1.02281668,0.948970457,1.15602328,1.256499133,1.304649549,0.165016502,0.510204082,0.381679389,2.871072589,1.771278045,0.917431193,2.372330205,0.580983421,0.421940928,1.225318036,1.43562828,0.189068408,0.799128224,0.189499498,3.090904423,1.639037766,1.478330156,3.200419727,0.682995761,2.130268199,0.459279915
4/20/14,0.735294118,1.568360041,1.139721401,1.427674929,0.097228974,0.481351824,2.004538578,0.63060073,0.159146227,1.957792208,1.395029403,1.013547416,1.085094232,0.955642271,1.561181435,0.763823172,0.267522739,0.405515004,0.268672757,2.187998873,1.876990112,0.543695988,1.509433962,0.592349415,0.409988819,1.147358507,1.278118609,0.13166557,1.023823587,0.202061022,2.840236686,2.607756831,1.371308017,2.165725047,0.68187162,1.82174044,0.495960323
4/27/14,0.562527045,1.356589147,1.080319399,1.63347505,0.051440329,0.365789932,1.400359066,0.56112906,0.122162272,1.663691994,1.015121074,0.827290369,0.882190774,1.089840109,1.734949833,0.982246799,0.056022409,0.235849057,0.124766064,2.036094401,1.831069108,0.786345626,1.596516691,0.571842201,0.346260388,0.950616289,0.821484992,0.216177265,0.932800305,0.146612211,2.415107589,1.533689471,1.517724637,1.521555368,0.401416765,1.663967015,0.550063776
5/4/14,0.858369099,1.454589903,0.787401575,1.750534729,0,0.314309347,1.466165414,0.513183507,0.044319693,1.751986264,1.073078462,0.813391489,0.874026221,1.135802469,1.338199513,1.142387132,0,0.647058824,0.418555982,2.38206011,1.577853364,0.653012763,1.362002648,0.432726981,0.701480904,1.247912822,0.476417342,0.198591804,1.41674333,0.157693174,2.528907316,1.830448812,1.395818313,1.579925651,0.607681089,2.095494686,0.366334774
5/11/14,0.255754476,1.52173913,1.576576577,1.636436459,0,0.30657748,2.397399431,0.584658559,0.014605648,1.796723622,1.006554307,1.002828491,1.027461237,1.088477686,1.413588691,0.823244552,0.243605359,0.436137072,0.125313283,2.308489588,1.679503637,0.789083358,1.326294952,0.250604135,0.417933131,1.271449245,0.189609405,0.093001628,1.032282282,0.130548303,2.628396356,1.76052427,1.32320364,1.761517615,0.407166124,1.934644773,0.389105058
5/18/14,1.001821494,1.489444372,0.627615063,1.24715478,0,0.28949146,0.759144237,0.202634245,0.004659832,1.763201713,0.749748888,1.088738001,0.766045549,1.153212521,1.828193833,1.209840032,0.27578599,0.666666667,0.033579584,2.037373475,2.129093114,0.869618848,1.069750633,0.321802092,0.370507595,1.257120409,0.165494415,0.190385531,0.779365374,0.14527845,2.774928467,1.74421754,1.243516244,2.010644589,0.6095791,2.06400303,0.336594912
5/25/14,0.4784689,1.120147307,0.602006689,1.254928092,0,0.240989857,0.596421471,0.369213292,0.015727392,1.800954019,0.708626761,0.729407579,0.790010194,0.990553059,0.137221269,1.216854341,0,0.564061241,0,2.671330895,1.706036745,0.948859276,0.905888274,0.367435986,0.211148649,1.13383276,0.05399568,0.14527845,0.792316927,0.088613203,2.770391442,1.667747068,1.280377807,1.879194631,0.385829534,0.142247511,0.249591187
6/1/14,1.666666667,1.269490824,0.134048257,1.072489986,0.067567568,0.244992693,0,0.112013442,0.015502274,1.450501253,0.757276958,0.631639391,1.050370017,1.01219415,1.119488234,1.480461353,0.09718173,1.351351351,0.039323634,2.323356567,1.630860906,0.755287009,1.021756364,0.43638805,0.17130621,1.21124031,0.077901844,0.080949811,0.442869796,0.091348036,2.536503723,0.198478333,1.147499666,2.306079665,0.402414487,0.12295082,0.15474833
6/8/14,0.15576324,1.316624365,0.370141888,0.950335221,0.07423905,0.154142582,0,0.205761317,0.005223569,1.44830524,0.717354611,0.630496101,0.656918839,1.094135042,0.840115516,1.283547258,0.093632959,0.244897959,0,2.206936085,1.076107299,0.730076419,1.282279608,0.248306998,0.371352785,0.914124989,0,0.027662517,0.636402206,0.077041603,2.220522843,1.217239371,1.066919566,1.343283582,0.454959054,0.431372549,0.205727452
6/15/14,0.347826087,0.935828877,0.154559505,0.754544415,0.137741047,0.031735957,0,0.262314194,0.004712535,1.254403299,0.662935175,0.665272762,0.615384615,0.985389059,0.861829302,1.386302504,0.098716683,0.776531493,0.04214075,1.946218987,1.089233347,0.565902579,1.080524826,0.236380009,0.232919255,0.874445315,0.04789272,0.051177073,0.467860049,0.053511706,2.00295421,1.006892418,1.013553157,1.739130435,0.529300567,0.341880342,0.307841866
6/22/14,0,0.923861102,0.15128593,0.649819495,0,0.029061319,0,0.044642857,0,1.058783447,0.778861857,0.411200313,0.579968771,0.9447827,1.021941689,0.994390617,0,0.738916256,0.045433894,1.784917448,0.953872437,0.532632147,0.863076508,0.260210431,0.097370983,0.938583963,0.025342119,0.026745119,0.715252271,0.036429873,3.199259836,1.156030738,0.918972773,1.292517007,0.458540313,0.39352864,0.216676029
6/29/14,0.253164557,0.90747682,0.178571429,0.643604183,0,0.085549852,0,0.079145232,0.021019443,1.320307135,0.845330191,0.822846079,0.706621303,1.387024609,0.765931373,1.033434651,0,1.185185185,0.199071002,1.379053299,1.040402289,0.697674419,0.96,0.317022743,0.471142521,0.806451613,0.060716454,0,0.304378366,0.06141563,1.933397306,0.912592593,1.085235896,1.591511936,0.241896468,0.208877285,0.256739409
7/6/14,0,0.728078506,0.427350427,0.674623768,0,0.095133553,0,0.167672703,0.009581756,1.186837967,0.603396259,1.789883269,0.354358611,0.463806526,0.893796004,1.162790698,0,0.40201005,0,1.284375944,0.875987633,0.435852373,0.662061025,0.226784435,0.471698113,0.876469375,0.046436034,0.090144231,0.485044462,0.035795251,1.909466012,0.706948641,0.838726618,1.043219076,0.372362433,0.126103405,0.140818626
7/13/14,0.709219858,0.758798838,0.255427842,0.82483976,0,0.142664064,0,0.253715114,0.005302789,1.121784744,0.601338189,0.689799331,0.28241335,0.472016183,0.693518272,1.174398121,0,0.740740741,0,1.069161377,1.486767767,0.422029964,0.784900019,0.219458669,0.262237762,0.613496933,0.050062578,0.086107922,0.426604615,0.022996436,1.769855964,1.161469511,0.871626028,2.268760908,0.265151515,0.514800515,0.248542204
7/20/14,0,0.881920627,0.139275766,0.756808613,0,0.096389115,0,0.174276752,0,0.955475933,0.579598145,0.417120058,0.634249472,0.544107432,0.408676517,0.91714105,0.136239782,0.786516854,0,1.240734773,1.436917733,0.369324354,0.633318036,0.310952436,0,0.930445394,0.047551117,0,0.720033884,0.024820055,1.572556355,0.814637616,0.793689677,1.519536903,0.274348423,0.397877984,0.17905103
